task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
Epigenomics_fast_t041,C3-node1,worker-c3-1,1774179537009,1774179537237,0.228
Epigenomics_fast_t042,C1-node1,worker-c1-1,1774179607462,1774179607615,0.153
Epigenomics_fast_t040,C1-node1,worker-c1-1,1774179587177,1774179587338,0.161
Epigenomics_fast_t045,C3-node1,worker-c3-1,1774179684202,1774179684416,0.214
Epigenomics_fast_t046,C2-node1,worker-c2-1,1774179679044,1774179679184,0.140
Epigenomics_fast_t043,C2-node1,worker-c2-1,1774179713519,1774179713684,0.165
Epigenomics_fast_t044,C4-node1,worker-c4-1,1774179649012,1774179649300,0.288
Epigenomics_fast_t049,C1-node1,worker-c1-1,1774179709562,1774179709711,0.149
Epigenomics_fast_t047,C4-node1,worker-c4-1,1774179673707,1774179674016,0.309
Epigenomics_fast_t048,C2-node1,worker-c2-1,1774179675938,1774179676149,0.211
Epigenomics_fast_t030,C1-node1,worker-c1-1,1774179492868,1774179493011,0.143
Epigenomics_fast_t031,C4-node1,worker-c4-1,1774179492923,1774179493319,0.396
Epigenomics_fast_t034,C3-node1,worker-c3-1,1774179595500,1774179595821,0.321
Epigenomics_fast_t035,C4-node1,worker-c4-1,1774179608537,1774179608820,0.283
Epigenomics_fast_t032,C1-node1,worker-c1-1,1774179619477,1774179619621,0.144
Epigenomics_fast_t033,C3-node1,worker-c3-1,1774179547030,1774179547159,0.129
Epigenomics_fast_t038,C2-node1,worker-c2-1,1774179634881,1774179635048,0.167
Epigenomics_fast_t039,C2-node1,worker-c2-1,1774179549239,1774179549443,0.204
Epigenomics_fast_t036,C1-node1,worker-c1-1,1774179587339,1774179587475,0.136
Epigenomics_fast_t037,C1-node1,worker-c1-1,1774179587034,1774179587176,0.142
Epigenomics_fast_t060,C3-node1,worker-c3-1,1774179765401,1774179765592,0.191
Epigenomics_fast_t063,C1-node1,worker-c1-1,1774179742060,1774179742214,0.154
Epigenomics_fast_t064,C1-node1,worker-c1-1,1774179853123,1774179853268,0.145
Epigenomics_fast_t061,C2-node1,worker-c2-1,1774179785017,1774179785152,0.135
Epigenomics_fast_t062,C2-node1,worker-c2-1,1774179783195,1774179783352,0.157
Epigenomics_fast_t067,C2-node1,worker-c2-1,1774179827625,1774179827814,0.189
Epigenomics_fast_t100,C1-node1,worker-c1-1,1774180164541,1774180164740,0.199
Epigenomics_fast_t068,C2-node1,worker-c2-1,1774179912840,1774179913007,0.167
Epigenomics_fast_t065,C3-node1,worker-c3-1,1774179850788,1774179850908,0.120
Epigenomics_fast_t066,C1-node1,worker-c1-1,1774179838274,1774179838430,0.156
Epigenomics_fast_t069,C3-node1,worker-c3-1,1774179890891,1774179891131,0.240
Epigenomics_fast_t052,C4-node1,worker-c4-1,1774179778003,1774179778411,0.408
Epigenomics_fast_t053,C1-node1,worker-c1-1,1774179759542,1774179759696,0.154
Epigenomics_fast_t050,C1-node1,worker-c1-1,1774179684417,1774179684540,0.123
Epigenomics_fast_t051,C4-node1,worker-c4-1,1774179732510,1774179733100,0.590
Epigenomics_fast_t056,C1-node1,worker-c1-1,1774179782989,1774179783126,0.137
Epigenomics_fast_t057,C2-node1,worker-c2-1,1774179760030,1774179760185,0.155
Epigenomics_fast_t054,C1-node1,worker-c1-1,1774179748077,1774179748236,0.159
Epigenomics_fast_t055,C1-node1,worker-c1-1,1774179733102,1774179733267,0.165
Epigenomics_fast_t058,C3-node1,worker-c3-1,1774179753266,1774179753442,0.176
Epigenomics_fast_t059,C4-node1,worker-c4-1,1774179827221,1774179827623,0.402
Epigenomics_fast_t009,C4-node1,worker-c4-1,1774179339423,1774179339954,0.531
Epigenomics_fast_t007,C3-node1,worker-c3-1,1774179339377,1774179339625,0.248
Epigenomics_fast_t008,C1-node1,worker-c1-1,1774179339420,1774179339540,0.120
Epigenomics_fast_t081,C1-node1,worker-c1-1,1774179913009,1774179913198,0.189
Epigenomics_fast_t082,C2-node1,worker-c2-1,1774179964435,1774179964585,0.150
Epigenomics_fast_t080,C1-node1,worker-c1-1,1774179913009,1774179913195,0.186
Epigenomics_fast_t085,C2-node1,worker-c2-1,1774180059529,1774180059668,0.139
Epigenomics_fast_t086,C3-node1,worker-c3-1,1774180069049,1774180069197,0.148
Epigenomics_fast_t083,C2-node1,worker-c2-1,1774180032955,1774180033144,0.189
Epigenomics_fast_t084,C1-node1,worker-c1-1,1774180082052,1774180082243,0.191
Epigenomics_fast_t001,C3-node1,worker-c3-1,1774179339111,1774179339422,0.311
Epigenomics_fast_t089,C1-node1,worker-c1-1,1774180044209,1774180044344,0.135
Epigenomics_fast_t002,C3-node1,worker-c3-1,1774179339112,1774179339419,0.307
Epigenomics_fast_t087,C1-node1,worker-c1-1,1774180033147,1774180033401,0.254
Epigenomics_fast_t088,C1-node1,worker-c1-1,1774180033146,1774180033310,0.164
Epigenomics_fast_t005,C2-node1,worker-c2-1,1774179339258,1774179339376,0.118
Epigenomics_fast_t006,C4-node1,worker-c4-1,1774179339319,1774179339616,0.297
Epigenomics_fast_t003,C1-node1,worker-c1-1,1774179339112,1774179339257,0.145
Epigenomics_fast_t004,C1-node1,worker-c1-1,1774179339113,1774179339318,0.205
Epigenomics_fast_t070,C2-node1,worker-c2-1,1774179850648,1774179850787,0.139
Epigenomics_fast_t071,C1-node1,worker-c1-1,1774179835142,1774179835290,0.148
Epigenomics_fast_t074,C1-node1,worker-c1-1,1774179946499,1774179946683,0.184
Epigenomics_fast_t075,C4-node1,worker-c4-1,1774179984493,1774179984883,0.390
Epigenomics_fast_t072,C3-node1,worker-c3-1,1774179876991,1774179877210,0.219
Epigenomics_fast_t073,C3-node1,worker-c3-1,1774179890521,1774179890718,0.197
Epigenomics_fast_t078,C1-node1,worker-c1-1,1774179983894,1774179984031,0.137
Epigenomics_fast_t079,C2-node1,worker-c2-1,1774179980038,1774179980160,0.122
Epigenomics_fast_t076,C3-node1,worker-c3-1,1774179983820,1774179983988,0.168
Epigenomics_fast_t077,C3-node1,worker-c3-1,1774179938585,1774179938894,0.309
Epigenomics_fast_t029,C3-node1,worker-c3-1,1774179472128,1774179472335,0.207
