task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774178274147,1774178274270,0.123
autodock026,C1-node2,worker-c1-2,1774178278989,1774178280100,1.111
autodock027,C1-node3,worker-c1-3,1774178279040,1774178280194,1.154
autodock024,C2-node4,worker-c2-4,1774178278784,1774178279818,1.034
autodock025,C1-node1,worker-c1-1,1774178277688,1774178279725,2.037
autodock028,C1-node4,worker-c1-4,1774178278992,1774178279691,0.699
autodock029,C1-node1,worker-c1-1,1774178277714,1774178279714,2.000
autodock022,C2-node2,worker-c2-2,1774178278494,1774178279491,0.997
autodock023,C2-node3,worker-c2-3,1774178278634,1774178279687,1.053
autodock020,C3-node4,worker-c3-4,1774178278204,1774178280296,2.092
autodock021,C2-node1,worker-c2-1,1774178278386,1774178279323,0.937
autodock037,C1-node1,worker-c1-1,1774178279716,1774178281977,2.261
autodock038,C1-node2,worker-c1-2,1774178281083,1774178281896,0.813
autodock035,C2-node3,worker-c2-3,1774178280784,1774178281885,1.101
autodock036,C2-node4,worker-c2-4,1774178280897,1774178282016,1.119
autodock039,C1-node3,worker-c1-3,1774178281206,1774178281911,0.705
autodock030,C1-node2,worker-c1-2,1774178279202,1774178280392,1.190
autodock033,C2-node1,worker-c2-1,1774178280303,1774178281311,1.008
autodock034,C2-node2,worker-c2-2,1774178280407,1774178281325,0.918
autodock031,C1-node3,worker-c1-3,1774178279213,1774178280435,1.222
autodock032,C1-node4,worker-c1-4,1774178279489,1774178280226,0.737
autodock004,C1-node4,worker-c1-4,1774178275893,1774178277686,1.793
autodock005,C2-node1,worker-c2-1,1774178276019,1774178277112,1.093
autodock002,C1-node2,worker-c1-2,1774178275501,1774178276306,0.805
autodock003,C1-node3,worker-c1-3,1774178276101,1774178277727,1.626
autodock008,C2-node4,worker-c2-4,1774178276310,1774178277502,1.192
autodock009,C1-node1,worker-c1-1,1774178274428,1774178277690,3.262
autodock006,C2-node2,worker-c2-2,1774178276000,1774178277023,1.023
autodock007,C2-node3,worker-c2-3,1774178275698,1774178276843,1.145
autodock084,C2-node4,worker-c2-4,1774178287238,1774178288135,0.897
autodock085,C1-node1,worker-c1-1,1774178285815,1774178287393,1.578
autodock082,C2-node2,worker-c2-2,1774178287250,1774178288185,0.935
autodock083,C2-node3,worker-c2-3,1774178287078,1774178287995,0.917
autodock088,C1-node4,worker-c1-4,1774178287622,1774178288220,0.598
autodock001,C1-node1,worker-c1-1,1774178274421,1774178277483,3.062
autodock089,C1-node1,worker-c1-1,1774178286930,1774178288095,1.165
autodock086,C1-node2,worker-c1-2,1774178287235,1774178287820,0.585
autodock087,C1-node3,worker-c1-3,1774178287616,1774178288216,0.600
autodock080,C3-node4,worker-c3-4,1774178287219,1774178288902,1.683
autodock081,C2-node1,worker-c2-1,1774178286900,1774178287922,1.022
autodock015,C1-node3,worker-c1-3,1774178275606,1774178276303,0.697
autodock016,C1-node4,worker-c1-4,1774178275701,1774178277276,1.575
autodock013,C1-node1,worker-c1-1,1774178274431,1774178277712,3.281
autodock014,C1-node2,worker-c1-2,1774178276194,1774178277747,1.553
autodock019,C3-node3,worker-c3-3,1774178277948,1774178279997,2.049
autodock017,C3-node1,worker-c3-1,1774178277885,1774178280001,2.116
autodock018,C3-node2,worker-c3-2,1774178277835,1774178279815,1.980
autodock095,C2-node3,worker-c2-3,1774178288711,1774178289508,0.797
autodock096,C2-node4,worker-c2-4,1774178288724,1774178289505,0.781
autodock093,C2-node1,worker-c2-1,1774178288482,1774178289320,0.838
autodock094,C2-node2,worker-c2-2,1774178288593,1774178289410,0.817
autodock011,C1-node3,worker-c1-3,1774178276088,1774178277712,1.624
autodock099,C1-node3,worker-c1-3,1774178289088,1774178289629,0.541
autodock012,C1-node4,worker-c1-4,1774178276589,1774178278013,1.424
autodock097,C1-node1,worker-c1-1,1774178288098,1774178288980,0.882
autodock010,C1-node2,worker-c1-2,1774178276092,1774178277694,1.602
autodock098,C1-node2,worker-c1-2,1774178288913,1774178289407,0.494
autodock091,C1-node3,worker-c1-3,1774178288197,1774178288807,0.610
autodock092,C1-node4,worker-c1-4,1774178288258,1774178288872,0.614
autodock090,C1-node2,worker-c1-2,1774178288020,1774178288640,0.620
autodock068,C2-node4,worker-c2-4,1774178284912,1774178285816,0.904
autodock069,C1-node1,worker-c1-1,1774178284303,1774178285135,0.832
autodock062,C1-node2,worker-c1-2,1774178283898,1774178284521,0.623
autodock063,C1-node3,worker-c1-3,1774178284459,1774178285131,0.672
autodock060,C3-node4,worker-c3-4,1774178283528,1774178285499,1.971
autodock061,C1-node1,worker-c1-1,1774178283221,1774178283978,0.757
autodock066,C2-node2,worker-c2-2,1774178284722,1774178285621,0.899
autodock067,C2-node3,worker-c2-3,1774178284914,1774178285813,0.899
autodock100,C1-node4,worker-c1-4,1774178289097,1774178289623,0.526
autodock064,C1-node4,worker-c1-4,1774178284467,1774178285141,0.674
autodock065,C2-node1,worker-c2-1,1774178284587,1774178285601,1.014
autodock079,C3-node3,worker-c3-3,1774178286897,1774178288796,1.899
autodock073,C1-node1,worker-c1-1,1774178285142,1774178286380,1.238
autodock074,C1-node2,worker-c1-2,1774178286397,1774178287128,0.731
autodock071,C1-node3,worker-c1-3,1774178285798,1774178286418,0.620
autodock072,C1-node4,worker-c1-4,1774178286113,1774178286928,0.815
autodock077,C3-node1,worker-c3-1,1774178286903,1774178288706,1.803
autodock078,C3-node2,worker-c3-2,1774178287213,1774178288977,1.764
autodock075,C1-node3,worker-c1-3,1774178286378,1774178287128,0.750
autodock076,C1-node4,worker-c1-4,1774178286894,1774178287623,0.729
autogrid,C1-node1,worker-c1-1,1774178274273,1774178274417,0.144
autodock070,C1-node2,worker-c1-2,1774178285215,1774178285809,0.594
autodock048,C4-node4,worker-c4-4,1774178281813,1774178285593,3.780
autodock049,C1-node1,worker-c1-1,1774178281312,1774178283219,1.907
autodock046,C4-node2,worker-c4-2,1774178281804,1774178285774,3.970
autodock047,C4-node3,worker-c4-3,1774178281815,1774178285688,3.873
autodock040,C1-node4,worker-c1-4,1774178281079,1774178281817,0.738
autodock041,C1-node1,worker-c1-1,1774178279998,1774178282484,2.486
autodock044,C1-node4,worker-c1-4,1774178281810,1774178282419,0.609
autodock045,C4-node1,worker-c4-1,1774178281807,1774178285790,3.983
autodock042,C1-node2,worker-c1-2,1774178281588,1774178282417,0.829
autodock043,C1-node3,worker-c1-3,1774178281879,1774178282517,0.638
autodock059,C3-node3,worker-c3-3,1774178283611,1774178285587,1.976
autodock057,C3-node1,worker-c3-1,1774178283336,1774178285300,1.964
autodock058,C3-node2,worker-c3-2,1774178283424,1774178285317,1.893
autodock051,C1-node3,worker-c1-3,1774178283112,1774178283822,0.710
autodock052,C1-node4,worker-c1-4,1774178283110,1774178283820,0.710
autodock050,C1-node2,worker-c1-2,1774178282578,1774178283232,0.654
autodock055,C2-node3,worker-c2-3,1774178283136,1774178284193,1.057
autodock056,C2-node4,worker-c2-4,1774178283324,1774178284301,0.977
autodock053,C2-node1,worker-c2-1,1774178283133,1774178284196,1.063
autodock054,C2-node2,worker-c2-2,1774178283126,1774178284125,0.999
