task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
Epigenomics_fast_t041,C1-node2,worker-c1-2,1774185691776,1774185691948,0.172
Epigenomics_fast_t042,C1-node4,worker-c1-4,1774185762922,1774185763133,0.211
Epigenomics_fast_t040,C1-node3,worker-c1-3,1774185668492,1774185668770,0.278
Epigenomics_fast_t045,C2-node3,worker-c2-3,1774185870023,1774185870159,0.136
Epigenomics_fast_t046,C1-node3,worker-c1-3,1774185846684,1774185846880,0.196
Epigenomics_fast_t043,C3-node4,worker-c3-4,1774185905764,1774185905945,0.181
Epigenomics_fast_t044,C1-node4,worker-c1-4,1774185825120,1774185825256,0.136
Epigenomics_fast_t049,C1-node1,worker-c1-1,1774185871251,1774185871405,0.154
Epigenomics_fast_t047,C2-node3,worker-c2-3,1774185866743,1774185866880,0.137
Epigenomics_fast_t048,C1-node2,worker-c1-2,1774185871315,1774185871456,0.141
Epigenomics_fast_t030,C3-node3,worker-c3-3,1774185658971,1774185659162,0.191
Epigenomics_fast_t031,C2-node1,worker-c2-1,1774185662011,1774185662143,0.132
Epigenomics_fast_t034,C3-node2,worker-c3-2,1774185802787,1774185802955,0.168
Epigenomics_fast_t035,C1-node2,worker-c1-2,1774185724026,1774185724165,0.139
Epigenomics_fast_t032,C1-node4,worker-c1-4,1774185787101,1774185787253,0.152
Epigenomics_fast_t033,C2-node1,worker-c2-1,1774185779227,1774185779344,0.117
Epigenomics_fast_t038,C2-node4,worker-c2-4,1774185793082,1774185793231,0.149
Epigenomics_fast_t039,C3-node1,worker-c3-1,1774185767559,1774185767770,0.211
Epigenomics_fast_t036,C1-node1,worker-c1-1,1774185772767,1774185772906,0.139
Epigenomics_fast_t037,C2-node2,worker-c2-2,1774185744575,1774185747168,2.593
Epigenomics_fast_t060,C2-node3,worker-c2-3,1774185936333,1774185936448,0.115
Epigenomics_fast_t063,C1-node4,worker-c1-4,1774185917498,1774185917718,0.220
Epigenomics_fast_t064,C1-node1,worker-c1-1,1774186041077,1774186041215,0.138
Epigenomics_fast_t061,C4-node2,worker-c4-2,1774185919238,1774185919551,0.313
Epigenomics_fast_t062,C2-node2,worker-c2-2,1774185961551,1774185961689,0.138
Epigenomics_fast_t067,C3-node2,worker-c3-2,1774186039246,1774186039462,0.216
Epigenomics_fast_t100,C1-node1,worker-c1-1,1774186337786,1774186337960,0.174
Epigenomics_fast_t068,C1-node3,worker-c1-3,1774186031291,1774186031510,0.219
Epigenomics_fast_t065,C2-node1,worker-c2-1,1774185987225,1774185987405,0.180
Epigenomics_fast_t066,C1-node2,worker-c1-2,1774186006256,1774186006407,0.151
Epigenomics_fast_t069,C3-node3,worker-c3-3,1774186040867,1774186041049,0.182
Epigenomics_fast_t052,C2-node4,worker-c2-4,1774185927552,1774185927694,0.142
Epigenomics_fast_t053,C1-node3,worker-c1-3,1774185955678,1774185955834,0.156
Epigenomics_fast_t050,C2-node1,worker-c2-1,1774185905684,1774185905823,0.139
Epigenomics_fast_t051,C2-node4,worker-c2-4,1774185897710,1774185897842,0.132
Epigenomics_fast_t056,C4-node1,worker-c4-1,1774185964143,1774185964447,0.304
Epigenomics_fast_t057,C1-node4,worker-c1-4,1774185918833,1774185918993,0.160
Epigenomics_fast_t054,C1-node2,worker-c1-2,1774185905947,1774185906150,0.203
Epigenomics_fast_t055,C1-node1,worker-c1-1,1774185905947,1774185906142,0.195
Epigenomics_fast_t058,C2-node1,worker-c2-1,1774185923887,1774185924012,0.125
Epigenomics_fast_t059,C2-node2,worker-c2-2,1774185987067,1774185987221,0.154
Epigenomics_fast_t009,C2-node1,worker-c2-1,1774185483765,1774185483957,0.192
Epigenomics_fast_t007,C2-node3,worker-c2-3,1774185483764,1774185483946,0.182
Epigenomics_fast_t008,C2-node4,worker-c2-4,1774185483766,1774185483961,0.195
Epigenomics_fast_t081,C2-node1,worker-c2-1,1774186120088,1774186120223,0.135
Epigenomics_fast_t082,C1-node4,worker-c1-4,1774186124068,1774186124188,0.120
Epigenomics_fast_t080,C1-node1,worker-c1-1,1774186051520,1774186051755,0.235
