task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
Epigenomics_fast_t041,C1-node2,worker-c1-2,1774186552094,1774186552252,0.158
Epigenomics_fast_t042,C1-node4,worker-c1-4,1774186635106,1774186635244,0.138
Epigenomics_fast_t040,C1-node3,worker-c1-3,1774186530351,1774186530622,0.271
Epigenomics_fast_t045,C2-node3,worker-c2-3,1774186737123,1774186737296,0.173
Epigenomics_fast_t046,C1-node3,worker-c1-3,1774186712088,1774186712355,0.267
Epigenomics_fast_t043,C3-node4,worker-c3-4,1774186771241,1774186771445,0.204
Epigenomics_fast_t044,C1-node4,worker-c1-4,1774186689636,1774186689793,0.157
Epigenomics_fast_t049,C1-node1,worker-c1-1,1774186725596,1774186725735,0.139
Epigenomics_fast_t047,C2-node3,worker-c2-3,1774186730677,1774186730914,0.237
Epigenomics_fast_t048,C1-node2,worker-c1-2,1774186735352,1774186735541,0.189
Epigenomics_fast_t030,C3-node3,worker-c3-3,1774186520861,1774186521024,0.163
Epigenomics_fast_t031,C2-node1,worker-c2-1,1774186522328,1774186522474,0.146
Epigenomics_fast_t034,C3-node2,worker-c3-2,1774186662846,1774186663018,0.172
Epigenomics_fast_t035,C1-node2,worker-c1-2,1774186583606,1774186583754,0.148
Epigenomics_fast_t032,C1-node4,worker-c1-4,1774186651259,1774186651398,0.139
Epigenomics_fast_t033,C2-node1,worker-c2-1,1774186641358,1774186641478,0.120
Epigenomics_fast_t038,C2-node4,worker-c2-4,1774186655295,1774186655449,0.154
Epigenomics_fast_t039,C3-node1,worker-c3-1,1774186641557,1774186641740,0.183
Epigenomics_fast_t036,C1-node1,worker-c1-1,1774186637912,1774186638051,0.139
Epigenomics_fast_t037,C2-node2,worker-c2-2,1774186599713,1774186599875,0.162
Epigenomics_fast_t060,C2-node3,worker-c2-3,1774186797441,1774186797558,0.117
Epigenomics_fast_t063,C1-node4,worker-c1-4,1774186783069,1774186783369,0.300
Epigenomics_fast_t064,C1-node1,worker-c1-1,1774186921444,1774186921618,0.174
Epigenomics_fast_t061,C4-node2,worker-c4-2,1774186784795,1774186785100,0.305
Epigenomics_fast_t062,C2-node2,worker-c2-2,1774186824241,1774186824382,0.141
Epigenomics_fast_t067,C3-node2,worker-c3-2,1774186915436,1774186915615,0.179
Epigenomics_fast_t100,C1-node1,worker-c1-1,1774187206824,1774187206992,0.168
Epigenomics_fast_t068,C1-node3,worker-c1-3,1774186910087,1774186910238,0.151
Epigenomics_fast_t065,C2-node1,worker-c2-1,1774186855742,1774186855930,0.188
Epigenomics_fast_t066,C1-node2,worker-c1-2,1774186874705,1774186874872,0.167
Epigenomics_fast_t069,C3-node3,worker-c3-3,1774186921794,1774186922034,0.240
Epigenomics_fast_t052,C2-node4,worker-c2-4,1774186799232,1774186799362,0.130
