task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
Epigenomics_fast_t041,C3-node1,worker-c3-1,1774178679914,1774178680061,0.147
Epigenomics_fast_t042,C1-node1,worker-c1-1,1774178726233,1774178726367,0.134
Epigenomics_fast_t040,C1-node1,worker-c1-1,1774178719116,1774178719262,0.146
Epigenomics_fast_t045,C3-node1,worker-c3-1,1774178834918,1774178835056,0.138
Epigenomics_fast_t046,C2-node1,worker-c2-1,1774178825992,1774178826151,0.159
Epigenomics_fast_t043,C1-node1,worker-c1-1,1774178868784,1774178870946,2.162
Epigenomics_fast_t044,C4-node1,worker-c4-1,1774178791249,1774178791554,0.305
Epigenomics_fast_t049,C1-node1,worker-c1-1,1774178862811,1774178862968,0.157
Epigenomics_fast_t047,C2-node1,worker-c2-1,1774178815873,1774178816070,0.197
Epigenomics_fast_t048,C2-node1,worker-c2-1,1774178824931,1774178825082,0.151
Epigenomics_fast_t030,C4-node1,worker-c4-1,1774178596266,1774178596558,0.292
Epigenomics_fast_t031,C4-node1,worker-c4-1,1774178629948,1774178630455,0.507
Epigenomics_fast_t034,C3-node1,worker-c3-1,1774178738150,1774178738353,0.203
Epigenomics_fast_t035,C4-node1,worker-c4-1,1774178745657,1774178745952,0.295
Epigenomics_fast_t032,C1-node1,worker-c1-1,1774178751309,1774178751444,0.135
Epigenomics_fast_t033,C4-node1,worker-c4-1,1774178708261,1774178708447,0.186
Epigenomics_fast_t038,C1-node1,worker-c1-1,1774178775037,1774178775265,0.228
Epigenomics_fast_t039,C2-node1,worker-c2-1,1774178706881,1774178707029,0.148
Epigenomics_fast_t036,C1-node1,worker-c1-1,1774178769449,1774178769597,0.148
Epigenomics_fast_t037,C1-node1,worker-c1-1,1774178707031,1774178707167,0.136
Epigenomics_fast_t060,C4-node1,worker-c4-1,1774178966148,1774178966432,0.284
Epigenomics_fast_t063,C2-node1,worker-c2-1,1774178903066,1774178903336,0.270
Epigenomics_fast_t064,C1-node1,worker-c1-1,1774179055272,1774179055419,0.147
Epigenomics_fast_t061,C3-node1,worker-c3-1,1774178958777,1774178958948,0.171
Epigenomics_fast_t062,C1-node1,worker-c1-1,1774178954802,1774178954972,0.170
Epigenomics_fast_t067,C2-node1,worker-c2-1,1774179021405,1774179021593,0.188
Epigenomics_fast_t100,C1-node1,worker-c1-1,1774179337950,1774179338127,0.177
Epigenomics_fast_t068,C1-node1,worker-c1-1,1774179057499,1774179057626,0.127
Epigenomics_fast_t065,C4-node1,worker-c4-1,1774179021594,1774179021850,0.256
Epigenomics_fast_t066,C1-node1,worker-c1-1,1774178998173,1774178998370,0.197
Epigenomics_fast_t069,C3-node1,worker-c3-1,1774179072251,1774179072467,0.216
Epigenomics_fast_t052,C2-node1,worker-c2-1,1774178950100,1774178950256,0.156
Epigenomics_fast_t053,C1-node1,worker-c1-1,1774178927697,1774178927886,0.189
Epigenomics_fast_t050,C3-node1,worker-c3-1,1774178902885,1774178903063,0.178
Epigenomics_fast_t051,C4-node1,worker-c4-1,1774178887838,1774178888152,0.314
Epigenomics_fast_t056,C2-node1,worker-c2-1,1774178903268,1774178903461,0.193
Epigenomics_fast_t057,C3-node1,worker-c3-1,1774178903462,1774178903861,0.399
Epigenomics_fast_t054,C2-node1,worker-c2-1,1774178903067,1774178903357,0.290
Epigenomics_fast_t055,C1-node1,worker-c1-1,1774178903065,1774178903267,0.202
Epigenomics_fast_t058,C4-node1,worker-c4-1,1774178909737,1774178910237,0.500
Epigenomics_fast_t059,C4-node1,worker-c4-1,1774178983549,1774178983949,0.400
