task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774258538813,1774258539028,0.215
autodock026,C1-node1,worker-c1-1,1774258543205,1774258543400,0.195
autodock027,C4-node1,worker-c4-1,1774258544395,1774258545683,1.288
autodock024,C2-node1,worker-c2-1,1774258543944,1774258544266,0.322
autodock025,C1-node1,worker-c1-1,1774258543017,1774258543203,0.186
autodock028,C1-node1,worker-c1-1,1774258543867,1774258544111,0.244
autodock029,C2-node1,worker-c2-1,1774258544912,1774258545254,0.342
autodock022,C1-node1,worker-c1-1,1774258542616,1774258542825,0.209
autodock023,C1-node1,worker-c1-1,1774258542826,1774258543010,0.184
autodock020,C3-node1,worker-c3-1,1774258543498,1774258543864,0.366
autodock021,C2-node1,worker-c2-1,1774258543573,1774258543912,0.339
autodock037,C1-node1,worker-c1-1,1774258545686,1774258545885,0.199
autodock038,C1-node1,worker-c1-1,1774258545780,1774258545966,0.186
autodock035,C3-node1,worker-c3-1,1774258546377,1774258546666,0.289
autodock036,C2-node1,worker-c2-1,1774258546518,1774258546852,0.334
autodock039,C2-node1,worker-c2-1,1774258546807,1774258547144,0.337
autodock030,C3-node1,worker-c3-1,1774258544977,1774258545366,0.389
autodock033,C1-node1,worker-c1-1,1774258545259,1774258545485,0.226
autodock034,C1-node1,worker-c1-1,1774258545369,1774258545567,0.198
autodock031,C1-node1,worker-c1-1,1774258544268,1774258544473,0.205
autodock032,C2-node1,worker-c2-1,1774258545412,1774258545776,0.364
autodock004,C1-node1,worker-c1-1,1774258539250,1774258539492,0.242
autodock005,C3-node1,worker-c3-1,1774258540584,1774258540888,0.304
autodock002,C2-node1,worker-c2-1,1774258540184,1774258540537,0.353
autodock003,C1-node1,worker-c1-1,1774258539248,1774258539499,0.251
autodock008,C1-node1,worker-c1-1,1774258539687,1774258539881,0.194
autodock009,C2-node1,worker-c2-1,1774258540782,1774258541105,0.323
autodock006,C2-node1,worker-c2-1,1774258540477,1774258540827,0.350
autodock007,C1-node1,worker-c1-1,1774258539501,1774258539685,0.184
autodock084,C2-node1,worker-c2-1,1774258556097,1774258556437,0.340
autodock085,C1-node1,worker-c1-1,1774258555132,1774258555323,0.191
autodock082,C1-node1,worker-c1-1,1774258554576,1774258554766,0.190
autodock083,C1-node1,worker-c1-1,1774258554768,1774258554956,0.188
autodock088,C2-node1,worker-c2-1,1774258556734,1774258557072,0.338
autodock001,C1-node1,worker-c1-1,1774258539247,1774258539492,0.245
autodock089,C3-node1,worker-c3-1,1774258556672,1774258556966,0.294
autodock086,C4-node1,worker-c4-1,1774258556206,1774258557517,1.311
autodock087,C1-node1,worker-c1-1,1774258555545,1774258555769,0.224
autodock080,C1-node1,worker-c1-1,1774258554391,1774258554574,0.183
autodock081,C2-node1,worker-c2-1,1774258555436,1774258555758,0.322
autodock015,C3-node1,worker-c3-1,1774258541982,1774258542341,0.359
autodock016,C1-node1,worker-c1-1,1774258541121,1774258541311,0.190
autodock013,C1-node1,worker-c1-1,1774258540891,1774258541118,0.227
autodock014,C2-node1,worker-c2-1,1774258541939,1774258542341,0.402
autodock019,C1-node1,worker-c1-1,1774258542347,1774258542588,0.241
autodock017,C2-node1,worker-c2-1,1774258542251,1774258542614,0.363
autodock018,C1-node1,worker-c1-1,1774258542344,1774258542586,0.242
autodock095,C1-node1,worker-c1-1,1774258557175,1774258557379,0.204
autodock096,C2-node1,worker-c2-1,1774258558275,1774258558625,0.350
autodock093,C1-node1,worker-c1-1,1774258556969,1774258557172,0.203
autodock094,C3-node1,worker-c3-1,1774258558000,1774258558550,0.550
autodock011,C1-node1,worker-c1-1,1774258540746,1774258540973,0.227
autodock099,C2-node1,worker-c2-1,1774258558868,1774258559237,0.369
autodock012,C4-node1,worker-c4-1,1774258541798,1774258543015,1.217
autodock097,C1-node1,worker-c1-1,1774258557519,1774258557718,0.199
autodock010,C1-node1,worker-c1-1,1774258540539,1774258540742,0.203
autodock098,C1-node1,worker-c1-1,1774258557721,1774258557915,0.194
autodock091,C1-node1,worker-c1-1,1774258556629,1774258556828,0.199
autodock092,C2-node1,worker-c2-1,1774258557749,1774258558103,0.354
autodock090,C1-node1,worker-c1-1,1774258556440,1774258556627,0.187
autodock068,C1-node1,worker-c1-1,1774258551947,1774258552146,0.199
autodock069,C2-node1,worker-c2-1,1774258552979,1774258553343,0.364
autodock062,C2-node1,worker-c2-1,1774258551628,1774258552053,0.425
autodock063,C1-node1,worker-c1-1,1774258551346,1774258551539,0.193
autodock060,C1-node1,worker-c1-1,1774258550241,1774258550449,0.208
autodock061,C1-node1,worker-c1-1,1774258550451,1774258550651,0.200
autodock066,C2-node1,worker-c2-1,1774258552506,1774258552822,0.316
autodock067,C1-node1,worker-c1-1,1774258551755,1774258551945,0.190
autodock100,C4-node1,worker-c4-1,1774258559036,1774258560303,1.267
autodock064,C3-node1,worker-c3-1,1774258552453,1774258552761,0.308
autodock065,C1-node1,worker-c1-1,1774258551542,1774258551754,0.212
autodock079,C3-node1,worker-c3-1,1774258555038,1774258555541,0.503
autodock073,C2-node1,worker-c2-1,1774258553824,1774258554188,0.364
autodock074,C3-node1,worker-c3-1,1774258553841,1774258554164,0.323
autodock071,C4-node1,worker-c4-1,1774258553253,1774258554498,1.245
autodock072,C1-node1,worker-c1-1,1774258552763,1774258552983,0.220
autodock077,C2-node1,worker-c2-1,1774258554747,1774258555128,0.381
autodock078,C1-node1,worker-c1-1,1774258554168,1774258554389,0.221
autodock075,C1-node1,worker-c1-1,1774258553346,1774258553562,0.216
autodock076,C1-node1,worker-c1-1,1774258553564,1774258553794,0.230
autogrid,C1-node1,worker-c1-1,1774258539033,1774258539243,0.210
autodock070,C1-node1,worker-c1-1,1774258552150,1774258552348,0.198
autodock048,C1-node1,worker-c1-1,1774258548235,1774258548476,0.241
autodock049,C1-node1,worker-c1-1,1774258548381,1774258548589,0.208
autodock046,C1-node1,worker-c1-1,1774258547146,1774258547333,0.187
autodock047,C2-node1,worker-c2-1,1774258548291,1774258548642,0.351
autodock040,C1-node1,worker-c1-1,1774258545969,1774258546180,0.211
autodock041,C1-node1,worker-c1-1,1774258546182,1774258546359,0.177
autodock044,C2-node1,worker-c2-1,1774258547842,1774258548231,0.389
autodock045,C3-node1,worker-c3-1,1774258547981,1774258548379,0.398
autodock042,C4-node1,worker-c4-1,1774258547344,1774258548887,1.543
autodock043,C1-node1,worker-c1-1,1774258546669,1774258546873,0.204
autodock059,C3-node1,worker-c3-1,1774258551166,1774258551560,0.394
autodock057,C1-node1,worker-c1-1,1774258549848,1774258550048,0.200
autodock058,C2-node1,worker-c2-1,1774258551011,1774258551344,0.333
autodock051,C2-node1,worker-c2-1,1774258549775,1774258550238,0.463
autodock052,C1-node1,worker-c1-1,1774258548644,1774258548860,0.216
autodock050,C3-node1,worker-c3-1,1774258549338,1774258549846,0.508
autodock055,C1-node1,worker-c1-1,1774258549053,1774258549235,0.182
autodock056,C4-node1,worker-c4-1,1774258550243,1774258551514,1.271
autodock053,C1-node1,worker-c1-1,1774258548862,1774258549051,0.189
autodock054,C2-node1,worker-c2-1,1774258549787,1774258550238,0.451
