task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774178072702,1774178072868,0.166
autodock026,C2-node1,worker-c2-1,1774178081149,1774178082353,1.204
autodock027,C2-node2,worker-c2-2,1774178081258,1774178082449,1.191
autodock024,C3-node1,worker-c3-1,1774178080611,1774178082907,2.296
autodock025,C3-node2,worker-c3-2,1774178081152,1774178083414,2.262
autodock028,C1-node1,worker-c1-1,1774178080547,1774178081349,0.802
autodock029,C1-node2,worker-c1-2,1774178081997,1774178082742,0.745
autodock022,C1-node2,worker-c1-2,1774178080452,1774178081155,0.703
autodock023,C4-node1,worker-c4-1,1774178080615,1774178084993,4.378
autodock020,C1-node2,worker-c1-2,1774178079587,1774178080328,0.741
autodock021,C1-node1,worker-c1-1,1774178079443,1774178080399,0.956
autodock037,C1-node2,worker-c1-2,1774178084599,1774178085529,0.930
autodock038,C3-node1,worker-c3-1,1774178084648,1774178086909,2.261
autodock035,C1-node2,worker-c1-2,1774178084152,1774178084997,0.845
autodock036,C1-node1,worker-c1-1,1774178083416,1774178084255,0.839
autodock039,C3-node2,worker-c3-2,1774178084886,1774178087115,2.229
autodock030,C1-node1,worker-c1-1,1774178081351,1774178082164,0.813
autodock033,C2-node2,worker-c2-2,1774178083182,1774178084237,1.055
autodock034,C1-node1,worker-c1-1,1774178082745,1774178083538,0.793
autodock031,C1-node2,worker-c1-2,1774178082943,1774178083654,0.711
autodock032,C2-node1,worker-c2-1,1774178083080,1774178084153,1.073
autodock004,C2-node2,worker-c2-2,1774178074645,1774178076507,1.862
autodock005,C1-node1,worker-c1-1,1774178073083,1774178076245,3.162
autodock002,C1-node2,worker-c1-2,1774178074552,1774178076756,2.204
autodock003,C2-node1,worker-c2-1,1774178074775,1774178076640,1.865
autodock008,C1-node2,worker-c1-2,1774178077273,1774178078005,0.732
autodock009,C3-node1,worker-c3-1,1774178077154,1774178079441,2.287
autodock006,C1-node2,worker-c1-2,1774178074451,1774178076511,2.060
autodock007,C1-node1,worker-c1-1,1774178073081,1774178076237,3.156
autodock084,C2-node1,worker-c2-1,1774178095200,1774178096327,1.127
autodock085,C2-node2,worker-c2-2,1774178095197,1774178096393,1.196
autodock082,C3-node1,worker-c3-1,1774178094781,1774178097028,2.247
autodock083,C3-node2,worker-c3-2,1774178095191,1774178097424,2.233
autodock088,C1-node1,worker-c1-1,1774178096138,1774178096829,0.691
autodock001,C1-node1,worker-c1-1,1774178073080,1774178076241,3.161
autodock089,C1-node2,worker-c1-2,1774178097123,1774178097757,0.634
autodock086,C1-node1,worker-c1-1,1774178095293,1774178096136,0.843
autodock087,C1-node2,worker-c1-2,1774178096368,1774178097037,0.669
autodock080,C1-node2,worker-c1-2,1774178094611,1774178095557,0.946
autodock081,C4-node1,worker-c4-1,1774178094622,1774178099004,4.382
autodock015,C1-node1,worker-c1-1,1774178077559,1774178078338,0.779
autodock016,C1-node2,worker-c1-2,1774178078835,1774178079508,0.673
autodock013,C1-node1,worker-c1-1,1774178076643,1774178077557,0.914
autodock014,C1-node2,worker-c1-2,1774178077900,1774178078628,0.728
autodock019,C1-node1,worker-c1-1,1774178078624,1774178079445,0.821
autodock017,C2-node1,worker-c2-1,1774178079162,1774178080203,1.041
autodock018,C2-node2,worker-c2-2,1774178079451,1774178080544,1.093
autodock095,C1-node2,worker-c1-2,1774178098531,1774178099121,0.590
autodock096,C3-node1,worker-c3-1,1774178098633,1774178102728,4.095
autodock093,C1-node2,worker-c1-2,1774178097723,1774178098344,0.621
autodock094,C1-node1,worker-c1-1,1774178097426,1774178098496,1.070
autodock011,C2-node1,worker-c2-1,1774178077464,1774178078622,1.158
autodock099,C2-node2,worker-c2-2,1774178099023,1774178100865,1.842
autodock012,C2-node2,worker-c2-2,1774178077376,1774178078531,1.155
autodock097,C3-node2,worker-c3-2,1774178098725,1774178102922,4.197
autodock010,C3-node2,worker-c3-2,1774178077255,1774178079514,2.259
autodock098,C2-node1,worker-c2-1,1774178098914,1774178100641,1.727
autodock091,C2-node2,worker-c2-2,1774178097414,1774178098415,1.001
autodock092,C1-node1,worker-c1-1,1774178097030,1774178097807,0.777
autodock090,C2-node1,worker-c2-1,1774178097078,1774178098039,0.961
autodock068,C3-node2,worker-c3-2,1774178091617,1774178093727,2.110
autodock069,C2-node1,worker-c2-1,1774178091783,1774178092941,1.158
autodock062,C2-node2,worker-c2-2,1774178090317,1774178091215,0.898
autodock063,C1-node1,worker-c1-1,1774178089933,1774178090537,0.604
autodock060,C1-node2,worker-c1-2,1774178090048,1774178090619,0.571
autodock061,C2-node1,worker-c2-1,1774178090222,1774178091058,0.836
autodock066,C1-node2,worker-c1-2,1774178091408,1774178092166,0.758
autodock067,C3-node1,worker-c3-1,1774178091392,1774178093609,2.217
autodock100,C1-node1,worker-c1-1,1774178098498,1774178099216,0.718
autodock064,C1-node2,worker-c1-2,1774178091004,1774178091693,0.689
autodock065,C1-node1,worker-c1-1,1774178090538,1774178091223,0.685
autodock079,C1-node1,worker-c1-1,1774178093611,1774178094641,1.030
autodock073,C1-node1,worker-c1-1,1774178092451,1774178093117,0.666
autodock074,C1-node2,worker-c1-2,1774178093213,1774178094010,0.797
autodock071,C1-node1,worker-c1-1,1774178091695,1774178092450,0.755
autodock072,C1-node2,worker-c1-2,1774178092807,1774178093590,0.783
autodock077,C1-node1,worker-c1-1,1774178093118,1774178093822,0.704
autodock078,C1-node2,worker-c1-2,1774178094416,1774178095291,0.875
autodock075,C2-node1,worker-c2-1,1774178093616,1774178094626,1.010
autodock076,C2-node2,worker-c2-2,1774178093620,1774178094629,1.009
autogrid,C1-node1,worker-c1-1,1774178072871,1774178073077,0.206
autodock070,C2-node2,worker-c2-2,1774178091773,1774178092929,1.156
autodock048,C1-node1,worker-c1-1,1774178086344,1774178087391,1.047
autodock049,C1-node2,worker-c1-2,1774178087421,1774178088034,0.613
autodock046,C2-node1,worker-c2-1,1774178086906,1774178087935,1.029
autodock047,C2-node2,worker-c2-2,1774178086909,1774178087937,1.028
autodock040,C2-node1,worker-c2-1,1774178084963,1774178086028,1.065
autodock041,C2-node2,worker-c2-2,1774178084974,1774178086097,1.123
