task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774178168800,1774178168989,0.189
autodock026,C1-node2,worker-c1-2,1774178176325,1774178177283,0.958
autodock027,C1-node3,worker-c1-3,1774178176844,1774178178182,1.338
autodock024,C2-node2,worker-c2-2,1774178175673,1774178176828,1.155
autodock025,C1-node1,worker-c1-1,1774178174710,1774178175637,0.927
autodock028,C1-node1,worker-c1-1,1774178175614,1774178177111,1.497
autodock029,C1-node2,worker-c1-2,1774178176791,1774178177725,0.934
autodock022,C1-node3,worker-c1-3,1774178175101,1774178176153,1.052
autodock023,C2-node1,worker-c2-1,1774178175667,1774178176823,1.156
autodock020,C1-node1,worker-c1-1,1774178173635,1774178174691,1.056
autodock021,C1-node2,worker-c1-2,1774178175017,1774178175790,0.773
autodock037,C2-node2,worker-c2-2,1774178177900,1774178178828,0.928
autodock038,C3-node1,worker-c3-1,1774178178161,1774178179916,1.755
autodock035,C1-node3,worker-c1-3,1774178177989,1774178178831,0.842
autodock036,C2-node1,worker-c2-1,1774178177894,1774178178824,0.930
autodock039,C3-node2,worker-c3-2,1774178178253,1774178180013,1.760
autodock030,C1-node3,worker-c1-3,1774178176954,1774178178483,1.529
autodock033,C1-node1,worker-c1-1,1774178176156,1774178177631,1.475
autodock034,C1-node2,worker-c1-2,1774178177724,1774178178320,0.596
autodock031,C4-node1,worker-c4-1,1774178177045,1774178180997,3.952
autodock032,C4-node2,worker-c4-2,1774178177153,1774178180899,3.746
autodock004,C2-node1,worker-c2-1,1774178171045,1774178172638,1.593
autodock005,C2-node2,worker-c2-2,1774178170745,1774178172405,1.660
autodock002,C1-node2,worker-c1-2,1774178170648,1774178173089,2.441
autodock003,C1-node3,worker-c1-3,1774178171001,1774178172204,1.203
autodock008,C1-node3,worker-c1-3,1774178171396,1774178172831,1.435
autodock009,C1-node1,worker-c1-1,1774178169217,1774178172508,3.291
autodock006,C1-node1,worker-c1-1,1774178169223,1774178172551,3.328
autodock007,C1-node2,worker-c1-2,1774178171200,1774178173633,2.433
autodock084,C2-node1,worker-c2-1,1774178185832,1774178186700,0.868
autodock085,C2-node2,worker-c2-2,1774178185993,1774178186819,0.826
autodock082,C1-node2,worker-c1-2,1774178185677,1774178186233,0.556
autodock083,C1-node3,worker-c1-3,1774178185680,1774178186230,0.550
autodock088,C1-node3,worker-c1-3,1774178186812,1774178187416,0.604
autodock001,C1-node1,worker-c1-1,1774178169216,1774178172401,3.185
autodock089,C1-node1,worker-c1-1,1774178186234,1774178186824,0.590
autodock086,C1-node1,worker-c1-1,1774178185609,1774178186227,0.618
autodock087,C1-node2,worker-c1-2,1774178186913,1774178187599,0.686
autodock080,C3-node3,worker-c3-3,1774178185098,1774178186993,1.895
autodock081,C1-node1,worker-c1-1,1774178184612,1774178185294,0.682
autodock015,C2-node1,worker-c2-1,1774178173461,1774178174619,1.158
autodock016,C2-node2,worker-c2-2,1774178173570,1774178174707,1.137
autodock013,C3-node2,worker-c3-2,1774178173353,1774178175603,2.250
autodock014,C3-node3,worker-c3-3,1774178173475,1774178175706,2.231
autodock019,C1-node3,worker-c1-3,1774178174681,1774178175611,0.930
autodock017,C1-node1,worker-c1-1,1774178172833,1774178173904,1.071
autodock018,C1-node2,worker-c1-2,1774178174156,1774178174972,0.816
autodock095,C2-node1,worker-c2-1,1774178187503,1774178188503,1.000
autodock096,C2-node2,worker-c2-2,1774178187997,1774178189123,1.126
autodock093,C3-node2,worker-c3-2,1774178187356,1774178190103,2.747
autodock094,C3-node3,worker-c3-3,1774178187500,1774178190900,3.400
autodock011,C1-node3,worker-c1-3,1774178173154,1774178173913,0.759
autodock099,C1-node3,worker-c1-3,1774178188676,1774178189362,0.686
autodock012,C3-node1,worker-c3-1,1774178173348,1774178175616,2.268
autodock097,C1-node1,worker-c1-1,1774178187601,1774178188697,1.096
autodock010,C1-node2,worker-c1-2,1774178170906,1774178173599,2.693
autodock098,C1-node2,worker-c1-2,1774178188719,1774178189366,0.647
autodock091,C1-node3,worker-c1-3,1774178187394,1774178187929,0.535
autodock092,C3-node1,worker-c3-1,1774178187353,1774178190024,2.671
autodock090,C1-node2,worker-c1-2,1774178187287,1774178188019,0.732
autodock068,C1-node1,worker-c1-1,1774178182690,1774178184297,1.607
autodock069,C1-node2,worker-c1-2,1774178183682,1774178184240,0.558
autodock062,C1-node3,worker-c1-3,1774178182309,1774178182980,0.671
autodock063,C2-node1,worker-c2-1,1774178182693,1774178183611,0.918
autodock060,C1-node1,worker-c1-1,1774178181222,1774178182286,1.064
autodock061,C1-node2,worker-c1-2,1774178182198,1774178182813,0.615
autodock066,C1-node2,worker-c1-2,1774178183004,1774178183615,0.611
autodock067,C1-node3,worker-c1-3,1774178183191,1774178183829,0.638
autodock100,C1-node1,worker-c1-1,1774178187930,1774178189111,1.181
autodock064,C2-node2,worker-c2-2,1774178182800,1774178183716,0.916
autodock065,C1-node1,worker-c1-1,1774178182107,1774178183187,1.080
autodock079,C3-node2,worker-c3-2,1774178185096,1774178186996,1.900
autodock073,C1-node1,worker-c1-1,1774178183189,1774178184611,1.422
autodock074,C1-node2,worker-c1-2,1774178184588,1774178185199,0.611
autodock071,C4-node1,worker-c4-1,1774178183893,1774178187602,3.709
autodock072,C4-node2,worker-c4-2,1774178183995,1774178187693,3.698
autodock077,C2-node2,worker-c2-2,1774178184599,1774178185488,0.889
autodock078,C3-node1,worker-c3-1,1774178184987,1774178186813,1.826
autodock075,C1-node3,worker-c1-3,1774178184500,1774178185118,0.618
autodock076,C2-node1,worker-c2-1,1774178184710,1774178185607,0.897
autogrid,C1-node1,worker-c1-1,1774178168992,1774178169213,0.221
autodock070,C1-node3,worker-c1-3,1774178183890,1774178184496,0.606
autodock048,C1-node3,worker-c1-3,1774178180203,1774178180815,0.612
autodock049,C1-node1,worker-c1-1,1774178179818,1774178180516,0.698
autodock046,C1-node1,worker-c1-1,1774178178919,1774178179543,0.624
autodock047,C1-node2,worker-c1-2,1774178180023,1774178180584,0.561
autodock040,C3-node3,worker-c3-3,1774178178707,1774178180418,1.711
autodock041,C1-node1,worker-c1-1,1774178178322,1774178178918,0.596
autodock044,C2-node1,worker-c2-1,1774178179399,1774178180228,0.829
autodock045,C2-node2,worker-c2-2,1774178179496,1774178180415,0.919
autodock042,C1-node2,worker-c1-2,1774178179098,1774178179634,0.536
autodock043,C1-node3,worker-c1-3,1774178179309,1774178179817,0.508
autodock059,C1-node3,worker-c1-3,1774178181697,1774178182311,0.614
autodock057,C1-node1,worker-c1-1,1774178180817,1774178181700,0.883
autodock058,C1-node2,worker-c1-2,1774178181502,1774178182037,0.535
autodock051,C1-node3,worker-c1-3,1774178180786,1774178181412,0.626
autodock052,C3-node1,worker-c3-1,1774178180814,1774178182688,1.874
autodock050,C1-node2,worker-c1-2,1774178180629,1774178181221,0.592
autodock055,C2-node1,worker-c2-1,1774178181067,1774178181932,0.865
autodock056,C2-node2,worker-c2-2,1774178181191,1774178182105,0.914
autodock053,C3-node2,worker-c3-2,1774178180963,1774178182815,1.852
autodock054,C3-node3,worker-c3-3,1774178180954,1774178182701,1.747
