task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774258515730,1774258515928,0.198
autodock026,C1-node1,worker-c1-1,1774258519996,1774258520168,0.172
autodock027,C4-node1,worker-c4-1,1774258520993,1774258521484,0.491
autodock024,C2-node1,worker-c2-1,1774258520642,1774258521025,0.383
autodock025,C1-node1,worker-c1-1,1774258519793,1774258519994,0.201
autodock028,C3-node1,worker-c3-1,1774258521563,1774258521883,0.320
autodock029,C2-node1,worker-c2-1,1774258521640,1774258521977,0.337
autodock022,C1-node1,worker-c1-1,1774258519346,1774258519544,0.198
autodock023,C1-node1,worker-c1-1,1774258519547,1774258519731,0.184
autodock020,C3-node1,worker-c3-1,1774258520129,1774258520559,0.430
autodock021,C2-node1,worker-c2-1,1774258520242,1774258520637,0.395
autodock037,C1-node1,worker-c1-1,1774258521982,1774258522183,0.201
autodock038,C1-node1,worker-c1-1,1774258522187,1774258522375,0.188
autodock035,C3-node1,worker-c3-1,1774258522830,1774258523183,0.353
autodock036,C2-node1,worker-c2-1,1774258522847,1774258523168,0.321
autodock039,C2-node1,worker-c2-1,1774258523525,1774258523844,0.319
autodock030,C1-node1,worker-c1-1,1774258521028,1774258521224,0.196
autodock033,C1-node1,worker-c1-1,1774258521487,1774258521724,0.237
autodock034,C1-node1,worker-c1-1,1774258521727,1774258521914,0.187
autodock031,C1-node1,worker-c1-1,1774258521227,1774258521419,0.192
autodock032,C2-node1,worker-c2-1,1774258522395,1774258522764,0.369
autodock004,C1-node1,worker-c1-1,1774258516119,1774258516404,0.285
autodock005,C3-node1,worker-c3-1,1774258517342,1774258517777,0.435
autodock002,C2-node1,worker-c2-1,1774258517079,1774258517434,0.355
autodock003,C1-node1,worker-c1-1,1774258516129,1774258516409,0.280
autodock008,C1-node1,worker-c1-1,1774258516598,1774258516786,0.188
autodock009,C2-node1,worker-c2-1,1774258517730,1774258518082,0.352
autodock006,C2-node1,worker-c2-1,1774258517392,1774258517743,0.351
autodock007,C1-node1,worker-c1-1,1774258516411,1774258516595,0.184
autodock084,C2-node1,worker-c2-1,1774258531652,1774258532034,0.382
autodock085,C1-node1,worker-c1-1,1774258531078,1774258531280,0.202
autodock082,C1-node1,worker-c1-1,1774258530322,1774258530547,0.225
autodock083,C1-node1,worker-c1-1,1774258530549,1774258530723,0.174
autodock088,C1-node1,worker-c1-1,1774258531760,1774258531958,0.198
autodock001,C1-node1,worker-c1-1,1774258516117,1774258516403,0.286
autodock089,C2-node1,worker-c2-1,1774258532962,1774258533343,0.381
autodock086,C4-node1,worker-c4-1,1774258532115,1774258533517,1.402
autodock087,C3-node1,worker-c3-1,1774258532113,1774258532463,0.350
autodock080,C1-node1,worker-c1-1,1774258530087,1774258530264,0.177
autodock081,C2-node1,worker-c2-1,1774258531387,1774258531757,0.370
autodock015,C1-node1,worker-c1-1,1774258518086,1774258518284,0.198
autodock016,C1-node1,worker-c1-1,1774258518288,1774258518477,0.189
autodock013,C3-node1,worker-c3-1,1774258518681,1774258519266,0.585
autodock014,C2-node1,worker-c2-1,1774258518789,1774258519145,0.356
autodock019,C1-node1,worker-c1-1,1774258519148,1774258519343,0.195
autodock017,C2-node1,worker-c2-1,1774258519440,1774258519790,0.350
autodock018,C1-node1,worker-c1-1,1774258518996,1774258519232,0.236
autodock095,C1-node1,worker-c1-1,1774258533345,1774258533541,0.196
autodock096,C2-node1,worker-c2-1,1774258534519,1774258534830,0.311
autodock093,C1-node1,worker-c1-1,1774258532465,1774258532702,0.237
autodock094,C3-node1,worker-c3-1,1774258533594,1774258534055,0.461
autodock011,C1-node1,worker-c1-1,1774258517634,1774258517843,0.209
autodock099,C2-node1,worker-c2-1,1774258534665,1774258534990,0.325
autodock012,C4-node1,worker-c4-1,1774258518544,1774258518993,0.449
autodock097,C1-node1,worker-c1-1,1774258533543,1774258533743,0.200
autodock010,C1-node1,worker-c1-1,1774258517436,1774258517632,0.196
autodock098,C1-node1,worker-c1-1,1774258533718,1774258533904,0.186
autodock091,C1-node1,worker-c1-1,1774258532242,1774258532423,0.181
autodock092,C2-node1,worker-c2-1,1774258533351,1774258533716,0.365
autodock090,C1-node1,worker-c1-1,1774258532037,1774258532239,0.202
autodock068,C1-node1,worker-c1-1,1774258527807,1774258528003,0.196
autodock069,C2-node1,worker-c2-1,1774258528964,1774258529369,0.405
autodock062,C2-node1,worker-c2-1,1774258527974,1774258528348,0.374
autodock063,C1-node1,worker-c1-1,1774258527176,1774258527404,0.228
autodock060,C1-node1,worker-c1-1,1774258526582,1774258526788,0.206
autodock061,C1-node1,worker-c1-1,1774258526790,1774258526976,0.186
autodock066,C2-node1,worker-c2-1,1774258528431,1774258528775,0.344
autodock067,C1-node1,worker-c1-1,1774258527607,1774258527805,0.198
autodock100,C4-node1,worker-c4-1,1774258534815,1774258536413,1.598
autodock064,C3-node1,worker-c3-1,1774258528206,1774258528576,0.370
autodock065,C1-node1,worker-c1-1,1774258527407,1774258527605,0.198
autodock079,C3-node1,worker-c3-1,1774258530783,1774258531074,0.291
autodock073,C1-node1,worker-c1-1,1774258528777,1774258528965,0.188
autodock074,C2-node1,worker-c2-1,1774258529907,1774258530319,0.412
autodock071,C4-node1,worker-c4-1,1774258529410,1774258529859,0.449
autodock072,C3-node1,worker-c3-1,1774258529488,1774258529842,0.354
autodock077,C2-node1,worker-c2-1,1774258530752,1774258531076,0.324
autodock078,C1-node1,worker-c1-1,1774258529845,1774258530085,0.240
autodock075,C1-node1,worker-c1-1,1774258529372,1774258529579,0.207
autodock076,C1-node1,worker-c1-1,1774258529582,1774258529768,0.186
autogrid,C1-node1,worker-c1-1,1774258515932,1774258516113,0.181
autodock070,C1-node1,worker-c1-1,1774258528351,1774258528585,0.234
autodock048,C1-node1,worker-c1-1,1774258524463,1774258524682,0.219
autodock049,C1-node1,worker-c1-1,1774258524465,1774258524681,0.216
autodock046,C1-node1,worker-c1-1,1774258524051,1774258524242,0.191
autodock047,C2-node1,worker-c2-1,1774258525232,1774258525559,0.327
autodock040,C1-node1,worker-c1-1,1774258522767,1774258522987,0.220
autodock041,C1-node1,worker-c1-1,1774258522989,1774258523228,0.239
autodock044,C2-node1,worker-c2-1,1774258524154,1774258524463,0.309
autodock045,C1-node1,worker-c1-1,1774258523846,1774258524049,0.203
autodock042,C4-node1,worker-c4-1,1774258523987,1774258524461,0.474
autodock043,C3-node1,worker-c3-1,1774258524340,1774258524675,0.335
autodock059,C2-node1,worker-c2-1,1774258527116,1774258527482,0.366
autodock057,C1-node1,worker-c1-1,1774258525957,1774258526167,0.210
autodock058,C3-node1,worker-c3-1,1774258526932,1774258527343,0.411
autodock051,C2-node1,worker-c2-1,1774258525606,1774258525955,0.349
autodock052,C1-node1,worker-c1-1,1774258524685,1774258524872,0.187
autodock050,C3-node1,worker-c3-1,1774258525605,1774258526063,0.458
autodock055,C1-node1,worker-c1-1,1774258525563,1774258525829,0.266
autodock056,C4-node1,worker-c4-1,1774258526685,1774258527174,0.489
autodock053,C1-node1,worker-c1-1,1774258524875,1774258525074,0.199
autodock054,C2-node1,worker-c2-1,1774258526219,1774258526579,0.360
