task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
prepare,C1-node1,worker-c1-1,1774178224584,1774178224740,0.156
autodock026,C1-node1,worker-c1-1,1774178229331,1774178230792,1.461
autodock027,C1-node2,worker-c1-2,1774178230684,1774178231423,0.739
autodock024,C1-node3,worker-c1-3,1774178230250,1774178230936,0.686
autodock025,C1-node4,worker-c1-4,1774178230607,1774178231395,0.788
autodock028,C1-node3,worker-c1-3,1774178230979,1774178231627,0.648
autodock029,C1-node4,worker-c1-4,1774178231081,1774178231820,0.739
autodock022,C1-node1,worker-c1-1,1774178228544,1774178230112,1.568
autodock023,C1-node2,worker-c1-2,1774178229963,1774178230725,0.762
autodock020,C2-node2,worker-c2-2,1774178229306,1774178230413,1.107
autodock021,C2-node3,worker-c2-3,1774178229825,1774178230931,1.106
autodock037,C1-node1,worker-c1-1,1774178231396,1774178232986,1.590
autodock038,C1-node2,worker-c1-2,1774178232381,1774178233023,0.642
autodock035,C1-node3,worker-c1-3,1774178231813,1774178232412,0.599
autodock036,C1-node4,worker-c1-4,1774178232095,1774178232893,0.798
autodock039,C1-node3,worker-c1-3,1774178232393,1774178233023,0.630
autodock030,C2-node1,worker-c2-1,1774178231325,1774178232227,0.902
autodock033,C1-node1,worker-c1-1,1774178230794,1774178231890,1.096
autodock034,C1-node2,worker-c1-2,1774178231815,1774178232415,0.600
autodock031,C2-node2,worker-c2-2,1774178231321,1774178232221,0.900
autodock032,C2-node3,worker-c2-3,1774178231593,1774178232518,0.925
autodock004,C1-node4,worker-c1-4,1774178227048,1774178228597,1.549
autodock005,C2-node1,worker-c2-1,1774178226841,1774178228121,1.280
autodock002,C1-node2,worker-c1-2,1774178227293,1774178229197,1.904
autodock003,C1-node3,worker-c1-3,1774178226656,1774178227412,0.756
autodock008,C1-node1,worker-c1-1,1774178224941,1774178228101,3.160
autodock009,C1-node2,worker-c1-2,1774178227498,1774178229327,1.829
autodock006,C2-node2,worker-c2-2,1774178227256,1774178228516,1.260
autodock007,C2-node3,worker-c2-3,1774178227254,1774178228541,1.287
autodock084,C2-node2,worker-c2-2,1774178238895,1774178239719,0.824
autodock085,C2-node3,worker-c2-3,1774178238996,1774178239899,0.903
autodock082,C1-node4,worker-c1-4,1774178238318,1774178238823,0.505
autodock083,C2-node1,worker-c2-1,1774178238394,1774178239326,0.932
autodock088,C1-node3,worker-c1-3,1774178239397,1774178240198,0.801
autodock001,C1-node1,worker-c1-1,1774178224935,1774178227996,3.061
autodock089,C1-node4,worker-c1-4,1774178239393,1774178240012,0.619
autodock086,C1-node1,worker-c1-1,1774178238121,1774178239894,1.773
autodock087,C1-node2,worker-c1-2,1774178239194,1774178239919,0.725
autodock080,C1-node2,worker-c1-2,1774178237991,1774178238684,0.693
autodock081,C1-node3,worker-c1-3,1774178238097,1774178238716,0.619
autodock015,C1-node4,worker-c1-4,1774178229099,1774178229920,0.821
autodock016,C3-node1,worker-c3-1,1774178228949,1774178231213,2.264
autodock013,C1-node2,worker-c1-2,1774178226846,1774178228003,1.157
autodock014,C1-node3,worker-c1-3,1774178228658,1774178229436,0.778
autodock019,C2-node1,worker-c2-1,1774178229297,1774178230393,1.096
autodock017,C3-node2,worker-c3-2,1774178229278,1774178231410,2.132
autodock018,C3-node3,worker-c3-3,1774178229285,1774178231401,2.116
autodock095,C4-node2,worker-c4-2,1774178240000,1774178247489,7.489
autodock096,C4-node3,worker-c4-3,1774178240296,1774178248714,8.418
autodock093,C1-node4,worker-c1-4,1774178239904,1774178240499,0.595
autodock094,C4-node1,worker-c4-1,1774178239794,1774178246607,6.813
autodock011,C1-node4,worker-c1-4,1774178227151,1774178228756,1.605
autodock099,C1-node3,worker-c1-3,1774178240681,1774178241351,0.670
autodock012,C1-node1,worker-c1-1,1774178224938,1774178228090,3.152
autodock097,C1-node1,worker-c1-1,1774178239721,1774178240591,0.870
autodock010,C1-node3,worker-c1-3,1774178227204,1774178228041,0.837
autodock098,C1-node2,worker-c1-2,1774178240585,1774178241142,0.557
autodock091,C1-node2,worker-c1-2,1774178239806,1774178240432,0.626
autodock092,C1-node3,worker-c1-3,1774178239694,1774178240520,0.826
autodock090,C1-node1,worker-c1-1,1774178238218,1774178239988,1.770
autodock068,C1-node4,worker-c1-4,1774178236587,1774178237227,0.640
autodock069,C3-node1,worker-c3-1,1774178236436,1774178238212,1.776
autodock062,C1-node2,worker-c1-2,1774178235889,1774178236600,0.711
autodock063,C1-node3,worker-c1-3,1774178235897,1774178236575,0.678
autodock060,C2-node3,worker-c2-3,1774178235191,1774178236034,0.843
autodock061,C1-node1,worker-c1-1,1774178234612,1774178235287,0.675
autodock066,C1-node2,worker-c1-2,1774178236409,1774178237191,0.782
autodock067,C1-node3,worker-c1-3,1774178236480,1774178237125,0.645
autodock100,C1-node4,worker-c1-4,1774178240683,1774178241248,0.565
autodock064,C1-node4,worker-c1-4,1774178235893,1774178236597,0.704
autodock065,C1-node1,worker-c1-1,1774178235289,1774178236099,0.810
autodock079,C1-node1,worker-c1-1,1774178237127,1774178238216,1.089
autodock073,C2-node2,worker-c2-2,1774178237109,1774178237983,0.874
autodock074,C2-node3,worker-c2-3,1774178237103,1774178237992,0.889
autodock071,C3-node3,worker-c3-3,1774178236650,1774178238589,1.939
autodock072,C2-node1,worker-c2-1,1774178236669,1774178237690,1.021
autodock077,C1-node3,worker-c1-3,1774178237613,1774178238198,0.585
autodock078,C1-node4,worker-c1-4,1774178237500,1774178238123,0.623
autodock075,C1-node1,worker-c1-1,1774178236577,1774178237590,1.013
autodock076,C1-node2,worker-c1-2,1774178237503,1774178238120,0.617
autogrid,C1-node1,worker-c1-1,1774178224743,1774178224932,0.189
autodock070,C3-node2,worker-c3-2,1774178236642,1774178238596,1.954
autodock048,C2-node1,worker-c2-1,1774178233731,1774178234610,0.879
autodock049,C2-node2,worker-c2-2,1774178233696,1774178234520,0.824
autodock046,C1-node3,worker-c1-3,1774178233395,1774178234008,0.613
autodock047,C1-node4,worker-c1-4,1774178233406,1774178234002,0.596
autodock040,C1-node4,worker-c1-4,1774178232484,1774178233299,0.815
autodock041,C4-node1,worker-c4-1,1774178232678,1774178236394,3.716
autodock044,C1-node1,worker-c1-1,1774178232222,1774178233610,1.388
autodock045,C1-node2,worker-c1-2,1774178233287,1774178233925,0.638
autodock042,C4-node2,worker-c4-2,1774178232886,1774178236408,3.522
autodock043,C4-node3,worker-c4-3,1774178232993,1774178236593,3.600
autodock059,C2-node2,worker-c2-2,1774178235203,1774178236038,0.835
autodock057,C1-node4,worker-c1-4,1774178234638,1774178235208,0.570
autodock058,C2-node1,worker-c2-1,1774178234852,1774178235685,0.833
autodock051,C3-node1,worker-c3-1,1774178233797,1774178235603,1.806
autodock052,C3-node2,worker-c3-2,1774178233905,1774178235699,1.794
autodock050,C2-node3,worker-c2-3,1774178233730,1774178234517,0.787
autodock055,C1-node2,worker-c1-2,1774178234601,1774178235215,0.614
autodock056,C1-node3,worker-c1-3,1774178234615,1774178235198,0.583
autodock053,C3-node3,worker-c3-3,1774178234006,1774178235791,1.785
autodock054,C1-node1,worker-c1-1,1774178233611,1774178234316,0.705
