task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
Epigenomics_fast_t041,C1-node2,worker-c1-2,1774184825972,1774184826114,0.142
Epigenomics_fast_t042,C1-node4,worker-c1-4,1774184894241,1774184894402,0.161
Epigenomics_fast_t040,C1-node3,worker-c1-3,1774184802951,1774184803212,0.261
Epigenomics_fast_t045,C1-node2,worker-c1-2,1774184992212,1774184992344,0.132
Epigenomics_fast_t046,C1-node3,worker-c1-3,1774184978188,1774184978331,0.143
Epigenomics_fast_t043,C2-node3,worker-c2-3,1774185019509,1774185019660,0.151
Epigenomics_fast_t044,C2-node1,worker-c2-1,1774184961597,1774184961735,0.138
Epigenomics_fast_t049,C1-node1,worker-c1-1,1774184980497,1774184980662,0.165
Epigenomics_fast_t047,C2-node3,worker-c2-3,1774184988135,1774184988276,0.141
Epigenomics_fast_t048,C1-node2,worker-c1-2,1774184997581,1774184997726,0.145
Epigenomics_fast_t030,C4-node2,worker-c4-2,1774184798887,1774184799199,0.312
Epigenomics_fast_t031,C1-node4,worker-c1-4,1774184799708,1774184799835,0.127
Epigenomics_fast_t034,C3-node2,worker-c3-2,1774184926017,1774184926206,0.189
Epigenomics_fast_t035,C1-node2,worker-c1-2,1774184854617,1774184854755,0.138
Epigenomics_fast_t032,C1-node4,worker-c1-4,1774184909734,1774184909872,0.138
Epigenomics_fast_t033,C2-node1,worker-c2-1,1774184884853,1774184884985,0.132
Epigenomics_fast_t038,C2-node2,worker-c2-2,1774184878077,1774184878224,0.147
Epigenomics_fast_t039,C3-node1,worker-c3-1,1774184895000,1774184895197,0.197
Epigenomics_fast_t036,C1-node1,worker-c1-1,1774184908410,1774184908541,0.131
Epigenomics_fast_t037,C2-node3,worker-c2-3,1774184875032,1774184875296,0.264
Epigenomics_fast_t060,C3-node1,worker-c3-1,1774185089712,1774185089871,0.159
Epigenomics_fast_t063,C1-node4,worker-c1-4,1774185032197,1774185032340,0.143
Epigenomics_fast_t064,C1-node1,worker-c1-1,1774185180567,1774185180705,0.138
Epigenomics_fast_t061,C4-node2,worker-c4-2,1774185033770,1774185034091,0.321
Epigenomics_fast_t062,C2-node3,worker-c2-3,1774185079982,1774185080118,0.136
Epigenomics_fast_t067,C3-node2,worker-c3-2,1774185177408,1774185177595,0.187
Epigenomics_fast_t100,C1-node1,worker-c1-1,1774185479897,1774185480097,0.200
Epigenomics_fast_t068,C1-node2,worker-c1-2,1774185194752,1774185194925,0.173
Epigenomics_fast_t065,C2-node1,worker-c2-1,1774185109047,1774185109218,0.171
Epigenomics_fast_t066,C1-node3,worker-c1-3,1774185129517,1774185129677,0.160
Epigenomics_fast_t069,C3-node3,worker-c3-3,1774185170471,1774185170712,0.241
Epigenomics_fast_t052,C2-node1,worker-c2-1,1774185052286,1774185052420,0.134
Epigenomics_fast_t053,C1-node3,worker-c1-3,1774185079234,1774185079389,0.155
Epigenomics_fast_t050,C1-node4,worker-c1-4,1774184974266,1774184974476,0.210
Epigenomics_fast_t051,C2-node2,worker-c2-2,1774185010766,1774185010917,0.151
Epigenomics_fast_t056,C4-node1,worker-c4-1,1774185082384,1774185082688,0.304
Epigenomics_fast_t057,C1-node4,worker-c1-4,1774185019665,1774185019835,0.170
Epigenomics_fast_t054,C1-node2,worker-c1-2,1774185019664,1774185019896,0.232
Epigenomics_fast_t055,C1-node1,worker-c1-1,1774185019663,1774185019838,0.175
Epigenomics_fast_t058,C2-node1,worker-c2-1,1774185039695,1774185039846,0.151
